CERT_ID,CERT_NAME,URL,ACRONYM,KEYWORD,TRAINING,EITHER,EXAM,RENEWAL,CEU,REEXAM,CPD,CERT_ANY,EXAM_DETAILS,TYPE,TYPEORDER,ORG_ID,ORG_NAME,ORG_ADDRES,ORG_PHONE1,EXT,ORG_PHONE2,ORG_FAX,ORG_EMAIL,ORG_WEBPAG,ORG ACRONYM,CERT_DESCRIPTION
13214,F5 Certified Solution Expert,https://www.f5.com/learn/certification,F5-CSE,  ,1,,1,2 ,0,1,1,1,F5 Certified! exams are delivered at&amp;nbsp;&lt;a href=&quot;https://home.pearsonvue.com/f5&quot; target=&quot;_blank&quot;&gt;Pearson VUE&lt;/a&gt;&amp;nbsp;and Prometric testing centers worldwide.,Product/Equipment,D,1723,F5,"801 5th Ave Seattle, WA 98104",888-882-7535,,206-272-5555,206-272-5556,,https://www.f5.com/,F5,"The F5 Certified! Solutions Expert (F5-CSE) designation is applied to individuals qualified to architect large-scale solutions, engaging in multiple job functions with sufficient levels of knowledge across a range of products and solutions focusing on the integration of multiple components into optimal solutions. An F5-CSE demonstrates the competence to architect, design, and troubleshoot complex solutions incorporating both F5 and non-F5 products to achieve business and technical requirements. The F5-CSE certification is available with specializations for Security and Cloud."
12976,"F5 Certified Solutions Expert, Cloud certification",https://www.f5.com/learn/certification,402-Cloud,  ,1,,1,2 ,0,1,1,1,F5 Certified! exams are delivered at&amp;nbsp;&lt;a href=&quot;https://home.pearsonvue.com/f5&quot; target=&quot;_blank&quot;&gt;Pearson VUE&lt;/a&gt;&amp;nbsp;and Prometric testing centers worldwide.,Product/Equipment,D,1723,F5,"801 5th Ave Seattle, WA 98104",888-882-7535,,206-272-5555,206-272-5556,,https://www.f5.com/,F5,"Candidates who pass Exam 402 receive the F5 Certified! Solutions Expert, Cloud certification. These individuals have completed the entire Cloud track, and, in doing so have demonstrated that they possess the skills and understanding to identify business requirements for cloud solutions and translate those business needs into technical requirements. F5 Certified! Cloud Solution Experts also have the ability to develop and communicate the value of a solution that meets these technical requirements, integrating across multiple components to create an optimized cloud solution."
12975,"F5 Certified Solutions Expert, Security Certification",https://www.f5.com/learn/certification#certificationlevels,,  ,1,,1,2 ,0,1,1,1,F5 Certified! exams are delivered at&amp;nbsp;&lt;a href=&quot;https://home.pearsonvue.com/f5&quot; target=&quot;_blank&quot;&gt;Pearson VUE&lt;/a&gt;&amp;nbsp;and Prometric testing centers worldwide.,Product/Equipment,D,1723,F5,"801 5th Ave Seattle, WA 98104",888-882-7535,,206-272-5555,206-272-5556,,https://www.f5.com/,F5,"Individuals who pass Exam 401 receive the F5 Certified! Solutions Expert, Security certification. These individuals have completed the entire Security track, and, in doing so have demonstrated their expertise not only in designing security solutions leveraging BIG-IP LTM, BIG-IP DNS, BIG-IP ASM, BIG-IP APM, BIG-IP Application Firewall Manager (AFM), BIG-IQ modules, IP Intelligence Services, WebSafe, and MobileSafe, but also in articulating the logic behind their designs, and aligning those designs with technical, security, and other requirements."
12973,F5 Certified Technical Professional - Sales,https://www.f5.com/learn/certification#certificationlevels,F5-CTP,  ,0,,1,2 ,0,1,1,1,F5 Certified! exams are delivered at&amp;nbsp;&lt;a href=&quot;https://home.pearsonvue.com/f5&quot; target=&quot;_blank&quot;&gt;Pearson VUE&lt;/a&gt;&amp;nbsp;and Prometric testing centers worldwide.,Product/Equipment,D,1723,F5,"801 5th Ave Seattle, WA 98104",888-882-7535,,206-272-5555,206-272-5556,,https://www.f5.com/,F5,The Pre-Sales Fundamentals exam identifies individuals who have the skills and understanding necessary for technical selling of F5 solutions. They will likely be a sales engineer with a proven track record of successfully selling F5 solutions and typically have two years of sales experience. The Certified Technical Professional in Sales should have a working understanding of F5 solutions and the ability to articulate its value to customers and prospective customers.
12974,F5 Certified Technology Specialist,https://www.f5.com/learn/certification,,  ,0,,1,2 ,0,1,1,1,F5 Certified! exams are delivered at&amp;nbsp;&lt;a href=&quot;https://home.pearsonvue.com/f5&quot; target=&quot;_blank&quot;&gt;Pearson VUE&lt;/a&gt;&amp;nbsp;and Prometric testing centers worldwide.,Product/Equipment,D,1723,F5,"801 5th Ave Seattle, WA 98104",888-882-7535,,206-272-5555,206-272-5556,,https://www.f5.com/,F5,"Tests:
- Exam 301A-BIG-IP LTM Specialist: Architect, Setup, and Deploy/ Exam 301B-BIG-IP LTM Specialist: Maintain and Troubleshoot
- Exam 302-BIG-IP DNS Specialist
- Exam 303-BIG-IP ASM Specialist
- Exam 304-BIG-IP APM Specialist

Completing one of the above exams will earn one a F5 Certified Technology Specialist Certification"
13213,F5 Certified Technology Specialist in APM,https://www.f5.com/learn/certification,BIG-IP,  ,1,,1,2 ,0,1,1,1,F5 Certified! exams are delivered at&amp;nbsp;&lt;a href=&quot;https://home.pearsonvue.com/f5&quot; target=&quot;_blank&quot;&gt;Pearson VUE&lt;/a&gt;&amp;nbsp;and Prometric testing centers worldwide.,Product/Equipment,D,1723,F5,"801 5th Ave Seattle, WA 98104",888-882-7535,,206-272-5555,206-272-5556,,https://www.f5.com/,F5,"In passing Exam 304, candidates receive the F5 Certified! Technology Specialist, Access Policy Manager certification. Individuals who receive this certification have demonstrated that they have the skills and understanding necessary for day-to-day management of Application Delivery Networks that incorporate technologies based on the TMOS operating system, and to implement, troubleshoot, and maintain BIG-IP APM in a variety of application environments, with special emphasis on different types of authentication, authorization, and accounting resources. Receiving the BIG-IP APM Specialist certification is a prerequisite for the Security Solutions Expert certification track."
13215,F5 Certified Technology Specialist in ASM,https://www.f5.com/learn/certification,"F5-CTS,",  ,1,,1,2 ,0,1,1,1,F5 Certified! exams are delivered at&amp;nbsp;&lt;a href=&quot;https://home.pearsonvue.com/f5&quot; target=&quot;_blank&quot;&gt;Pearson VUE&lt;/a&gt;&amp;nbsp;and Prometric testing centers worldwide.,Product/Equipment,D,1723,F5,"801 5th Ave Seattle, WA 98104",888-882-7535,,206-272-5555,206-272-5556,,https://www.f5.com/,F5,"Upon passing Exam 303, candidates receive their F5 Certified! Technology Specialist, BIG-IP ASM certification. This certification verifies that a candidate is fully qualified to design, implement, and maintain BIG-IP ASM, integrating BIG-IP ASM with other platforms and products in a manner that is application-specific and appropriate to organizational policies, needs, and requirements. Receiving the F5-CTS, BIG-IP ASM certification is a prerequisite for the Security Solutions Expert certification track."
13216,F5 Certified Technology Specialist in LTM,https://www.f5.com/learn/certification,F5-CTS,  ,1,,1,2 ,0,1,1,1,F5 Certified! exams are delivered at&amp;nbsp;&lt;a href=&quot;https://home.pearsonvue.com/f5&quot; target=&quot;_blank&quot;&gt;Pearson VUE&lt;/a&gt;&amp;nbsp;and Prometric testing centers worldwide.,Product/Equipment,D,1723,F5,"801 5th Ave Seattle, WA 98104",888-882-7535,,206-272-5555,206-272-5556,,https://www.f5.com/,F5,"BIG-IP LTM Specialist: Architect, Set up, Deploy

This is the first of two exams in the F5 Certified! Technology Specialist, BIG-IP LTM certification and serves as a prerequisite to exam 301b. Candidates who pass this exam possess an understanding of underlying principles-from SSL-based VPN implementation to symmetric and asymmetric acceleration-and can draw on that insight to integrate BIG-IP LTM into existing networks as well as new implementations. Receiving the F5-CTS, BIG-IP LTM certification is a prerequisite for both the Cloud and Security Solutions Expert certification tracks."
13217,"F5 Certified Technology Specialist, BIG-IP DNS",https://my.f5.com/manage/s/article/K29900360#302,BIG-IP DNS,  ,1,,1,2 ,0,1,1,1,F5 Certified! exams are delivered at&amp;nbsp;&lt;a href=&quot;https://home.pearsonvue.com/f5&quot; target=&quot;_blank&quot;&gt;Pearson VUE&lt;/a&gt;&amp;nbsp;and Prometric testing centers worldwide.,Product/Equipment,D,1723,F5,"801 5th Ave Seattle, WA 98104",888-882-7535,,206-272-5555,206-272-5556,,https://www.f5.com/,F5,"Candidates that pass Exam 302 will receive the F5 Certified! Technology Specialist, BIG-IP DNS certification. People with this certification have the fundamental knowledge necessary to application delivery architects and application delivery engineers working with BIG-IP DNS, including the ability to understand the basic operation of the DNS protocol, deploy and test configurations, and troubleshoot and remedy common misconfigurations. These individuals also are able to explain the capabilities of DNS services to deploy applications globally. Receiving the F5-CTS, BIG-IP DNS certification is a prerequisite for the Cloud Solutions Expert certification tracks."
14368,FBA OpTIC Path,https://fiberbroadband.org/education-and-certification/fba-optic-path/,FBA,  ,1,,1,3 ,,1,,,"The Fiber Broadband Association&amp;rsquo;s Fiber Optic Technician Certification course, FBA OpTIC Path; Optical Telecom Installer Certification program is a program that will be offered at various vocational schools and community colleges around the country.&amp;nbsp;The class will consist of 144 hours of classroom instruction and hands-on skills training.",Core,A,1909,Fiber Broadband Association,"3050 K Street NW, Suite 400 Washington, DC 20007",,,,,education@fiberbroadband.org,https://fiberbroadband.org/,FBA,"With today's high speed fiber optic networks providing the bandwidth required for working remotely, distance learning and medical monitoring, it is the role of the professional fiber optic technician to provide the quality workmanship required for these networks. This course provides future technicians with the knowledge and skills required while potentially opening the door for a professional career with organizations such as telecommunications service providers, Internet service providers and contractors."
13521,FITSP-Auditor,https://www.fitsi.org/fitsp-auditor-overview.html,FITSP-A,  ,1,,1,3 ,0,0,1,0,,Advanced,B,1801,Federal IT Security Institute,"3213 Duke St #190 Alexandria, VA 22314",703-828-1196,,,,,https://www.fitsi.org/index.html,FITSP,"The FITSP-Auditor certification is designed to demonstrate that federal workforce personnel, both federal employees and contractors, possess the knowledge of federal IT security requirements necessary to successfully audit and review the management, operational, and technical IT security controls for systems owned by, or operated on behalf of, the federal government. This role deals with high-level, cost-effective, risk-based IT security audit functions that assure program value is achieved within the ever-changing risk and evolving threat environments.

The auditor role is designed for candidates who review and audit automated information systems found within the United States Federal Government. These are usually IT auditors that are found within the Inspector General's community as well as public accounting companies."
